SALE,YEAR,STYLE,ARTNO,ARTISTNO,INDATE,MATERIAL,SIZE,TOPIC,PRICE
,2012,1,30,214,1912/12/21,1,4F,日月潭風帆a,48000
,2012,1,31,214,1912/12/21,1,4F,日月潭風帆b,48000
,2012,4,32,214,1912/12/21,1,4F,舞魅,48000
,1991,4,833,98,1912/12/22,1,0F,裸女-1,0
,1991,4,834,98,1912/12/22,1,0F,裸女-2,
,1991,4,835,98,1912/12/22,1,0F,裸女-3,
,1991,4,36,98,1912/12/22,1,3F,單坐姿,
,1991,5,37,98,1912/12/22,1,4F,螃蟹,
,1991,1,38,98,1912/12/22,1,2F,淡水風景,
,1991,4,840,79,1912/12/22,1,3F,裸女,60000
,1991,5,841,8,1912/12/22,1,3F,黃玫瑰,
,1991,5,842,3,1912/12/22,1,3F,三色堇,
,1991,3,843,203,1912/12/22,1,3F,小孩,
,2012,1,46,369,1912/12/21,1,4F,桂竹小徑,24000
,2012,1,47,369,1912/12/21,1,4F,芭樂樹之冬,24000
,2012,1,48,369,1912/12/21,1,4F,鄉居,24000
,2012,1,49,369,1912/12/21,1,4F,林中雞,24000
,2012,1,51,17,1912/12/21,1,4F,安平古堡,60000
,2012,1,52,17,1912/12/21,1,4F,孔廟,60000
,2012,1,53,17,1912/12/21,1,4F,赤崁樓-1,60000
,2012,6,54,17,1912/12/21,1,4F,蘭花,60000
,2012,6,56,17,1912/12/21,1,4F,奇幻之旅,60000
,2012,6,57,17,1912/12/21,1,4F,晚霞,60000
,2012,6,56,17,1918/1/6,1,4F,紅花,80000
,2002,6,59,38,1912/12/21,4,23*16cm,神,20000
,2003,6,60,38,1912/12/21,4,16.24.17,虎頭蛇尾,40000
,2005,6,61,38,1912/12/21,4,10.19.29,鼠,35000
,2010,6,62,38,1912/12/21,4,4.17.19,綠色變色龍,25000
,2010,6,63,38,1912/12/21,4,5.17.21,黃色變色龍,25000
,1989,6,66,133,1912/12/21,1,0F,相依,30000
,1989,6,67,133,1912/12/21,1,5F,玉兔-1,110000
,1989,6,68,133,1912/12/21,1,1F,玉兔-2,30000
,1990,6,69,133,1912/12/21,1,0F,瓶花,30000
,2009,1,70,133,1912/12/21,1,3F,2008在太魯閣布洛灣,66000
,1995,5,71,133,1912/12/21,1,3P,白玫瑰,66000
,1995,4,72,133,1912/12/21,1,0F,憩,30000
,2012,1,73,133,1912/12/21,1,16.22cm,北關-宜蘭,50000
,2012,6,75,405,1912/12/21,4,27.25.62,人類(鐵舊米黃大理石),60000
,2012,1,74,17,1912/12/21,1,4F,看崁樓-2,60000
,2012,1,76,411,1912/12/21,1,4F,天光水影,48000
,2012,1,77,411,1912/12/21,1,4F,紫色激盪,48000
,2012,1,78,411,1912/12/21,1,4F,瑰麗夕照,48000
,2012,6,80,406,1912/12/21,1,1F,神農氏,5500
,2012,6,81,406,1912/12/21,1,1F,如果這個世界有...,5500
,1997,4,82,155,1912/12/21,1,3F,裸女-1,45000
,1997,4,83,155,1912/12/21,1,3F,裸女-2,45000
,2000,1,84,129,1912/12/21,漆藝,2F,月光之夜,80000
,1999,5,85,129,1912/12/21,漆藝,2F,月夜之魚,80000
,1996,5,86,143,1912/12/21,漆藝,2F,河豚,36000
,1997,5,87,143,1912/12/21,漆.金箔,1F,等待,15000
,2001,6,89,143,1912/12/21,漆藝,15.19.10,握把茶壺(樹漆陶),36000
,1996,6,90,143,1912/12/21,漆藝,12.12.9,碗(樹漆陶),24000
,1996,6,91,143,1912/12/21,漆藝,12.12.10,紅碗(樹漆陶),24000
,1996,6,92,143,1912/12/21,漆藝,11.11.18,竹胎筆筒(樹漆.竹),36000
,1996,6,93,143,1912/12/21,漆藝,11.11.18,竹胎筆筒(樹漆.竹),36000
,2012,1,105,301,1912/12/21,1,6F,鄉間一景,24000
,2012,1,106,301,1912/12/21,1,6F,蘭陽豐收,24000
,2012,6,1,407,1913/1/12,1,20*40cm,心境意象-1,8500
,2012,6,4,407,1913/1/12,1,30*30cm,心境意象-4,7200
,2012,6,5,408,1913/1/12,1,41*31cm,我叫奧黛莉-1,8000
,2012,6,6,408,1913/1/12,1,30*30cm,我叫奧黛莉-2,7600
,2012,6,8,408,1913/1/12,1,35*27cm,豬-2,7200
,2012,6,9,410,1913/1/12,水墨淡彩,30.5*34,相遇的風-1,14000
,2012,6,10,410,1913/1/12,水墨淡彩,30.5*34,相遇的風-2,14000
,2012,6,11,410,1913/1/12,水墨淡彩,30.5*34,相遇的風-3,14000
,2012,6,12,410,1913/1/12,水墨淡彩,30.5*34,相遇的風-4,14000
,2012,6,13,410,1913/1/12,水墨淡彩,30.5*34,相遇的風-5,14000
,2012,6,14,410,1913/1/12,水墨淡彩,30.5*34,相遇的風-6,14000
,2012,6,15,410,1913/1/12,水墨淡彩,30.5*34,相遇的風-7,14000
,2012,6,16,410,1913/1/12,水墨淡彩,30.5*34,相遇的風-8,14000
,2002,6,17,409,1913/1/12,綜合媒材,66*66cm,祈福-1,18000
,2002,6,18,409,1913/1/12,綜合媒材,66*66cm,祈福-2,18000
,2002,6,19,409,1913/1/12,綜合媒材,66*66cm,祈福-3,18000
,2002,6,20,409,1913/1/12,綜合媒材,66*66cm,祈福-4,18000
,2002,6,21,409,1913/1/12,綜合媒材,66*66cm,祈福-5,18000
,2002,6,22,409,1913/1/12,綜合媒材,66*66cm,祈福-6,18000
,2008,6,23,409,1913/1/12,綜合媒材,10*35cm,獻瑞-1,7000
,2008,6,24,409,1913/1/12,綜合媒材,10*35cm,獻瑞-2,7000
,2010,6,25,409,1913/1/12,綜合媒材,7*18.5,福萍,3500
,2010,6,901,409,1913/1/12,綜合媒材,17*27cm,福柱409-011213-26,5000
,2011,6,27,349,1913/1/12,1,55*55cm,肉膜花-1,60000
,2011,6,28,349,1913/1/12,1,55*55cm,肉膜花-2,60000
,2012,6,29,349,1913/1/12,1,30*22cm,肉層花-1,24000
,2012,6,30,349,1913/1/12,1,33*24cm,肉層花-2,30000
,2012,6,31,349,1913/1/12,1,33*24cm,肉層花-3,30000
,2012,1,33,407,1913/1/12,1,20*40cm,心境意象-6,9000
,2012,1,35,407,1913/1/12,1,25*25cm,室內,7000
,2012,3,40,408,1913/1/12,1,30*30cm,我叫奧黛莉-3,10000
,2012,3,41,408,1913/1/12,1,27*35cm,我叫奧黛莉-4,9000
,2012,3,42,408,1913/1/12,1,24*40cm,豬-3,10000
,2011,3,1,337,1913/3/1,綜合媒材,15F,草笠王,135000
,2012,1,2,337,1913/3/1,綜合媒材,30F,魚塭.龍脈.西北雨,270000
,2009,6,3,337,1913/3/1,綜合媒材,8F,掌舵,72000
,2010,6,4,337,1913/3/1,綜合媒材,25F,媽奏,225000
,2012,1,5,337,1913/3/1,綜合媒材,20F,新舞台,180000
,2011,1,6,337,1913/3/1,複合媒材,20F,關於速球之揮擊,180000
,2008,6,7,337,1913/3/1,縱合媒材,208X128,888系列之天藍的8,840000
,2008,6,8,337,1913/3/1,綜合媒材,208X128,888系列之紅色的8,840000
,2010,6,9,337,1913/3/1,綜合媒材,208X128,888系列.無限發無窮發,840000
,2011,6,10,337,1913/3/1,綜合媒材,8F,立體發,72000
,2012,1,12,337,1913/3/1,綜合媒材,10F,旺海,90000
,2009,3,13,337,1913/3/1,綜合媒材,15F,查某王,135000
,2011,1,14,337,1913/3/1,綜合媒材,50F,黃昏的故鄉之舊皮箱..,450000
,2011,4,15,337,1913/3/1,綜合媒材,15F,珍奶王,135000
,2010,3,16,337,1913/3/1,綜合媒材,160X100,2010台灣新女性2,640000
,2002,3,17,337,1913/3/1,1,8F,海口人,72000
,2002,1,18,337,1913/3/1,1,8F,貨車,72000
,2002,1,19,337,1913/3/1,綜合媒材,8FX3,漁港(11),216000
,2003,1,20,337,1913/3/1,綜合媒材,8F,水土埔(2),72000
,2003,1,21,337,1913/3/1,壓克力,8FX3,出航,216000
,2002,6,22,337,1913/3/1,綜合媒材,8F,沙小,72000
,2002,4,23,337,1913/3/1,1,8F,春花望露(2),72000
,1995,1,24,337,1913/3/1,壓克力,50F,調車場,450000
,1998,1,25,337,1913/3/1,1,8F,錢水圳,72000
,2012,1,26,337,1913/3/1,綜合媒材,10F,青仔叢,90000
,2012,3,27,337,1913/3/1,複合媒材,20F,2011關鍵字-事業線.讚,180000
,2012,1,28,337,1913/3/1,綜合媒材,20F,擔擔,180000
,2008,1,29,337,1913/3/1,綜合媒材,8F,旗後燈塔,72000
,2010,1,30,337,1913/3/1,綜合媒材,128X208,板炸移動,840000
,2010,1,31,337,1913/3/1,綜合媒材,128X208,板炸少年的煩惱,840000
,0199,4,901,999,1913/7/12,1,2F,裸女(中國畫家),18000
,2014,1,2,424,1914/12/27,1,24*41cm,時序,10800
,2014,1,3,424,1914/12/27,,24*41cm,絲雨,10800
,2014,1,4,424,1914/12/27,1,100*41cm,蝴蝶,30000
,2013,1,6,425,1914/12/27,複合,72*60cm,室04,60000
,2013,1,7,425,1914/12/27,複合,131*291,室06,550000
,2014,1,8,425,1914/12/27,複合,54*42cm,斷層,45000
,2014,1,9,425,1914/12/27,複合,46*30cm,G,30000
,2014,1,11,425,1914/12/27,複合,71*71cm,在你們的城市上面草將,75000
,2013,1,12,424,1914/12/27,1,50M,柴薪,75000
,2014,1,15,419,1914/12/27,壓克力,80*160cm,"Coco,康朋街31號",96000
,2014,1,16,419,1914/12/27,壓克力,50*50cm,記憶No.6,26000
,2014,1,17,419,1914/12/27,壓克力,41*31cm,記憶No.7,12500
,2017,1,18,419,1914/12/27,壓克力,35*27cm,記憶No.8,11000
,2014,1,19,419,1914/12/27,壓克力,90*90cm,崇高與滑稽,61500
,2014,1,20,419,1914/12/27,壓克力,100*100,Wishes,75000
,2012,1,25,419,1914/12/27,壓克力,80*80cm,喜悅的背後,48000
,,6,901,9,1915/3/22,郵票,,東方美女,10000
,,6,902,9,1915/3/22,郵票,,東方美女,10000
,1995,1,901,231,1996/6/15,1,15F,風景,150000
,,6,903,9,1915/3/22,郵票,,東方美女,10000
,2011,6,901,17,1915/3/22,1,3P,銀河系,45000
,1993,1,901,8,1915/3/22,粉彩,6F,台西鄉,60000
,2007,6,901,346,1907/10/6,1,160*130,煉金0705,300000
,1978,6,901,347,1911/6/28,1,181*116,物競天擇,2000000
,1993,1,902,8,1915/3/22,粉彩,6F,柳營,60000
,1979,6,906,11,1988/10/31,3,30*45cm,貓趣44/75,
,1974,6,901,9,1914/3/1,4,50*58cm,all in my head,
,1987,1,901,50,1992/6/13,2,20P,蔗農的季節,300000
,,6,904,9,1915/3/22,郵畫,,東方美女,10000
,1989,5,911,7,1989/9/2,2,10*10,早晨的花7-090289-17,
,1989,5,912,7,1989/9/2,2,10*10,早晨的花7-090289-3,
,2005,1,901,31,1907/7/1,1,25F,大熊貓,250000
,1984,5,903,25,1988/10/31,1,6F,黃花藍瓶,
,1990,5,901,9,1914/3/1,3,120x160,桃與鮮花,
,1979,1,901,22,1915/4/4,3,,原野5/50,
,1981,6,901,64,1915/4/4,2,29x38cm,探,
,,1,901,274,1915/4/4,2,30x36cm,黃雀戲春,
,1979,1,902,22,1915/4/4,3,,原野43/50,
,2015,6,2,426,1915/4/18,墨金紙本,29x21cm,祈禱3,15000
,2014,6,8,419,1915/4/18,壓克力,60x60cm,So Here We Are,36000
,2015,6,10,419,1915/4/18,壓克力,20x20cm,日常風景-6,5000
,2015,6,13,328,1915/4/18,油彩金箔,45x170cm,台灣亂象,95000
,2015,6,14,328,1915/4/18,油彩金箔,22x16cm,八仙過海-何仙姑,5000
,2015,6,15,328,1915/4/18,油彩金箔,22x16cm,八仙過海-呂洞賓,5000
,2015,6,16,328,1915/4/18,油彩金箔,22x16cm,八仙過海-張果老,5000
,2015,6,17,328,1915/4/18,油彩金箔,22x16cm,八仙過海-曹國舅,5000
,2015,6,18,328,1915/4/18,油彩金箔,22x16cm,八仙過海-漢鍾離,5000
,2015,6,19,328,1915/4/18,油彩金箔,22x16cm,八仙過海-韓湘子,5000
,2015,6,20,328,1915/4/18,油彩金箔,22x16cm,八仙過海-藍采和,5000
,2014,1,22,425,1915/4/18,土米糠,62x73x3,在土地上我們築起山丘,200000
,2014,1,23,425,1915/4/18,土米糠泥,54x46cm,段,30000
,2014,1,24,425,1915/4/18,混合媒材,50x65cm,內外的延續,45000
,2014,1,25,425,1915/4/18,混合媒材,32x25cm,無題,25000
,2014,1,26,425,1915/4/18,混合媒材,40x46cm,W,30000
,2014,1,27,425,1915/4/18,泥鐵銅,30x17cm,無題,25000
,2015,6,28,426,1915/4/18,墨金箔紙,11x11cm,守護者-2,6000
,2015,6,35,419,1915/4/18,壓克力,70x70cm,I Know You Care,49000
,1970,5,803,15,1999/5/1,1,10F,花籃,350000
,1970,1,1,247,1915/12/5,1,4F,山岳,0
,2015,6,1,267,1915/12/5,複合媒材,31x18cm,能量風景-15,30000
,2015,6,2,267,1915/12/5,複合媒材,31x18cm,能量風景-24,30000
,2015,6,3,267,1915/12/5,複合媒材,31x18cm,能量風景-31,30000
,2015,6,4,267,1915/12/5,複合媒材,31x18cm,能量風景-43,30000
,2015,6,5,267,1915/12/5,複合媒材,31x18cm,能量風景-52,30000
,2015,6,6,267,1915/12/5,複合媒材,31x18cm,能量風景-57,30000
,2015,1,2,358,1915/12/5,1,5F,寒梅幽徑,35000
,2015,6,1,425,1915/12/5,水泥木火,25x18x89,物質是發出來的光,60000
,2015,6,1,424,1915/12/5,鉛筆紙本,2F,節氣01-小寒,8000
,2015,6,2,424,1915/12/5,鉛筆紙本,2F,節氣02-大寒,8000
,2015,6,3,424,1915/12/5,鉛筆紙本,18x18cm,節氣03-立春,8000
,2015,6,4,424,1915/12/5,鉛筆紙本,18x18cm,節氣04-雨水,8000
,2015,6,5,424,1915/12/5,鉛筆紙本,18x18cm,節氣05-驚蟄,8000
,2015,6,6,424,1915/12/5,鉛筆紙本,18x18cm,節氣06-春分,8000
,2015,6,7,424,1915/12/5,鉛筆紙本,18x18cm,節氣07-清明,8000
,2015,6,8,424,1915/12/5,鉛筆紙本,18x18cm,節氣08-穀雨,8000
,2014,6,1,419,1915/12/5,壓克力木,6F,記憶-3 Memory No.3,12000
,2015,6,2,419,1915/12/5,壓克力布,20x60cm,都市神話-1,12000
,2015,6,3,419,1915/12/5,壓克力布,40x30cm,都市神話-2,12000
,2015,6,4,419,1915/12/5,壓克力布,40x30cm,都市神話-3,12000
,2015,6,1,397,1915/12/5,1,25x25cm,天佑台灣-壽星,9000
,2015,6,2,397,1915/12/5,1,25x25cm,天佑台灣-福星,9000
,2015,6,3,397,1915/12/5,1,25x25cm,天佑台灣-祿星,9000
,2015,6,1,427,1915/12/5,4,16x22x40,Table Zoo大衛像,66000
,2015,6,2,427,1915/12/5,4,15x16x30,Table Zoo大衛像,56000
,2015,6,3,427,1915/12/5,4,10x17x28,Table Zoo 沉思者,56000
,2015,6,4,427,1915/12/5,4,12x10x13,Table Zoo 垂死的奴隸,36000
,2015,6,5,427,1915/12/5,4,15x12x20,Table Zoo 勝利女神,26000
,2015,6,6,427,1915/12/5,4,20x15x30,Table Zoo 赫/小酒神,66000
,2015,6,7,427,1915/12/5,4,18x8x27,擲鐵餅者,46000
,2010,1,1,428,1915/12/5,3,30x22.5,春雪孤鴛5/18,9800
,2010,6,2,428,1915/12/5,3,30x22.5,大漠彩蝶5/18,9800
,2010,6,3,428,1915/12/5,3,30x22.5,銀柳滿天A/P,9800
,2010,6,4,428,1915/12/5,3,30x22.5,月下獨飲5/18,9800
,2010,6,5,428,1915/12/5,3,30x22.5,月照宮牆6/18,9800
,2010,6,6,428,1915/12/5,3,30x22.5,凍水牡丹A/P,9800
,2010,6,7,428,1915/12/5,3,30x22.5,鏡中百合6/18,9800
,2010,6,8,428,1915/12/5,3,30x22.5,梨園魅影6/18,9800
,2013,6,3,429,1915/12/5,壓克力布,16x16cm,微細微,6500
,2013,6,4,429,1915/12/5,壓克力布,15x15cm,流星眼,6000
,2014,6,5,429,1915/12/5,壓克力布,21x17cm,旱,7000
,2014,6,6,429,1915/12/5,壓克力布,38x22cm,簇,16000
,2014,6,7,429,1915/12/5,壓克力布,37.5x22,潛意識,16000
,2014,6,8,429,1915/12/5,壓克力布,37x37cm,心眼,24000
,2015,1,1,430,1916/5/7,壓克力,60x60cm,風至,68000
,2015,1,2,430,1916/5/7,壓克力,65x60cm,蟄,68000
,2015,1,3,430,1916/5/7,壓克力,60x65cm,謎蹤,68000
,2015,1,901,430,1916/5/7,壓克力,38x46cm,閒談,32000
,2015,1,7,431,1916/5/7,壓克力,80x100cm,陽台景觀04,80000
,2015,1,8,431,1916/5/7,壓克力,91x72cm,陽台景觀05,60000
,2015,1,9,431,1916/5/7,壓克力,41x31cm,陽台景觀06,12000
,2015,1,10,431,1916/5/7,壓克力,80x100cm,戰機貼紙,80000
,2016,1,11,419,1916/5/7,壓克力,60x60cm,春日漫遊Waking...,36000
,2016,1,12,419,1916/5/7,壓克力,30x30x2,身體的對比,18000
,2016,1,13,419,1916/5/7,壓克力,68x68cm,New Ways,46000
,2015,1,14,419,1916/5/7,壓克力,100x100,We are all in love,100000
,2016,1,15,419,1916/5/7,壓克力,60x20cm,Five Tringles,15000
,2016,1,16,419,1916/5/7,壓克力,40x40cm,Sweet Design,16000
,2016,1,17,419,1916/5/7,壓克力,40x40cm,都市神話08,16000
,2016,1,18,419,1916/5/7,壓克力,60x60cm,記憶11,39600
,1992,5,1,307,1917/3/25,1,18x22.5,紅魚與萊姆,50000
,1998,1,7,307,1917/3/25,1,4F,溪水蓮花,180000
,1980,1,9,307,1917/3/25,1,24x30cm,紅鶴嬉水,180000
,1992,1,10,307,1917/3/25,1,22.5x31,九曲巷仔內之景,180000
,1986,5,11,307,1917/3/25,1,5F,龍蝦,225000
,1996,5,14,307,1917/3/25,1,6F,紅蟳,240000
,1975,1,15,307,1917/3/25,1,39x29cm,基隆市顏家邸園,300000
,2001,5,16,307,1917/3/25,1,6F,水果,240000
,1996,5,17,307,1917/3/25,1,6F,格子背景的紅魚,240000
,1995,5,18,307,1917/3/25,1,6F,蟳仔與草莓,240000
,1997,1,19,307,1917/3/25,1,6F,百合花群,240000
,1994,5,20,307,1917/3/25,1,6F,紅柿,240000
,1994,5,21,307,1917/3/25,1,6F,紅柿綠壺,240000
,1990,1,23,307,1917/3/25,1,6F,淡水河,240000
,1993,5,24,307,1917/3/25,1,8F,老虎和靜物,320000
,1992,1,25,307,1917/3/25,1,35x46cm,鹿港舊蹟,320000
,1993,1,26,307,1917/3/25,1,8F,浮水蓮花,320000
,1983,5,29,307,1917/3/25,1,8F,紅布上的百合花,360000
,1995,1,30,307,1917/3/25,1,8F,台北孔廟與龍柱,320000
,1994,1,31,307,1917/3/25,1,41x51cm,蓮池,320000
,1990,5,33,307,1917/3/25,1,10P,西瓜,350000
,1994,1,34,307,1917/3/25,1,10P,新竹東門城-2,400000
,1993,1,35,307,1917/3/25,1,10P,紅屋蓮池,400000
,1993,1,36,307,1917/3/25,1,12F,深山溪流,480000
,1994,5,37,307,1917/3/25,1,12F,貓頭鷹,420000
,1993,5,38,307,1917/3/25,1,12F,鮮花水果,420000
,1993,1,39,307,1917/3/25,1,12M,基隆外港遊樂區,420000
,1996,5,40,307,1917/3/25,1,12P,紅魚和水果,480000
,1990,5,41,307,1917/3/25,1,15F,撲克牌靜物,525000
,1993,5,43,307,1917/3/25,1,15P,草莓.玩偶,525000
,1990,1,44,307,1917/3/25,1,20F,鄉野,600000
,1992,1,46,307,1917/3/25,1,20P,遠眺基隆外港,600000
,1993,1,47,307,1917/3/25,1,20F,孔廟禮門,700000
,1983,1,48,307,1917/3/25,1,30F,湖景,900000
,1992,1,49,307,1917/3/25,1,20P,民俗文物館一隅,800000
,1994,5,28,307,1917/3/25,1,45.5x35,日本娃娃與靜物,320000
,2016,1,1,442,1917/5/27,1,65x80cm,國王十字車站後的家,57000
,2016,1,2,442,1917/5/27,1,80x65cm,東邊年輕夫婦的房間,57000
,2016,1,3,442,1917/5/27,1,65x80cm,掛哈利波特旗幟的房間,57000
,2016,1,4,442,1917/5/27,壓克力,80x100cm,男裝店,88000
,2016,1,5,442,1917/5/27,1,110x80cm,路比小姐的房間,88000
,2016,1,6,424,1917/5/27,1,60x91cm,北上,75000
,2016,1,7,424,1917/5/27,1,60x91cm,六月,75000
,2016,1,8,424,1917/5/27,1,60x91cm,對面的莊,75000
,2016,1,9,424,1917/5/27,1,60x91cm,金華,75000
,2016,1,10,424,1917/5/27,1,41x100cm,流沙,51250
,2016,1,11,424,1917/5/27,1,41x100cm,等待下雨的日子,51250
,2016,1,12,424,1917/5/27,1,24x41cm,牆,30000
,2015,1,13,443,1917/5/27,壓克力,72x91cm,我家旁邊的風景-1,54000
,2015,1,14,443,1917/5/27,壓克力,72x91cm,我家旁邊的風景-3,54000
,2016,1,15,443,1917/5/27,壓克力,72x91cm,我家旁邊的風景-5,60000
,2017,1,16,443,1917/5/27,1,53x72cm,我家旁邊的風景-6,40000
,2017,1,19,358,1917/5/27,1,65x91cm,淡紫色的苦戀,165000
,2017,1,20,358,1917/5/27,1,33x45cm,小秘密,56000
,2017,1,54,358,1918/1/6,1,22x27cm,獨白舞台,27000
,,3,4,3,1917/10/10,1,4F,小丑,180000
,,5,43,3,1918/1/6,1,4F,三色堇,160000
,,1,9,3,1917/10/10,1,6F,台南孔廟,260000
,1993,1,10,3,1917/10/10,1,6F,台南孔廟,260000
,1991,1,11,3,1917/10/10,1,6F,安平古厝,260000
,1992,1,12,3,1917/10/10,1,6F,鳳凰花,260000
,1998,5,13,3,1917/10/10,1,6F,三色堇,240000
,,1,14,3,1917/10/10,1,6F,龍柱,280000
,2001,1,15,3,1917/10/10,1,6F,門神,240000
,2002,5,16,3,1917/10/10,1,6F,玫瑰,240000
,,3,17,3,1917/10/10,1,6F,小丑玩偶,240000
,,1,19,3,1917/10/10,1,8F,武廟,280000
,1991,1,21,3,1917/10/10,1,8F,孔廟文昌閣,280000
,2001,5,23,3,1917/10/10,1,8F,水蜜桃,300000
,1991,5,24,3,1917/10/10,1,8F,玫瑰,300000
,,4,25,3,1917/10/10,1,8F,裸女,300000
,,1,26,3,1917/10/10,1,8F,放焰火,280000
,,1,27,3,1917/10/10,1,8P,白雲廟宇,320000
,,1,28,3,1917/10/10,1,8P,藍色天后宮,300000
,1995,1,29,3,1917/10/10,1,10F,游鯉,390000
,1987,5,30,3,1917/10/10,1,10F,玫瑰,350000
,1983,1,31,3,1917/10/10,1,10F,廟內,350000
,1998,1,32,3,1917/10/10,1,12F,夕陽,440000
,1959,1,33,3,1917/10/10,1,15P,紅桌,0
,2004,1,35,3,1917/10/10,1,20F,武廟,700000
,2008,1,36,3,1917/10/10,1,20F,赤崁樓,700000
,2010,1,37,3,1917/10/10,1,20F,武廟,640000
,1992,1,38,3,1917/10/10,1,20F,孔廟遠眺,640000
,1997,1,39,3,1917/10/10,1,20F,廟宇秋景,640000
,1990,5,40,3,1917/10/10,1,20F,玫瑰,670000
,,1,41,3,1917/10/10,1,20F,孔廟文昌閣,700000
,1994,1,42,3,1917/10/10,1,30F,淡水紅樓,1250000
,1990,1,43,3,1917/10/10,1,50F,武廟,2100000
,,1,44,3,1917/10/10,1,60P,廟宇,2600000
,,3,40,3,1918/1/6,1,2F,小丑玩偶,120000
,,1,41,3,1918/1/6,1,4F,曲巷,180000
,,1,42,3,1918/1/6,1,4F,萬金天主堂,180000
,,1,66,3,1918/1/6,1,4F,漁船晚霞,160000
,2002,15,18,3,1917/10/10,1,6F,武廟,240000
,2016,1,1,435,1918/1/6,攝影,20x25cm,異鄉人-仙鶴1/5,4500
,2017,1,2,435,1918/1/6,攝影,20x25cm,異鄉人-遊子1/5,4500
,2017,1,3,435,1918/1/6,攝影,20x25cm,異鄉人-嶽1/5,4500
,2017,1,6,435,1918/1/6,攝影,20x25cm,異鄉人-虔1/5,4500
,2017,6,8,419,1918/1/6,壓克力布,20x20cm,"記憶,第35號",8000
,2017,6,9,419,1918/1/6,壓克力布,20x20cm,"記憶,第36號",8000
,2017,6,11,419,1918/1/6,壓克力布,22x15cm,"記憶,第33號",5000
,2017,1,13,18,1918/1/6,1,3F,海上山茶花,30000
,2017,1,14,18,1918/1/6,1,3F,甜甜蜜蜜,30000
,2017,1,15,18,1918/1/6,1,3F,銀色玉山,30000
,2017,1,16,18,1918/1/6,1,3F,大壩尖山,30000
,2017,1,19,18,1918/1/6,1,3F,東方希臘-馬祖,30000
,2017,1,20,18,1918/1/6,1,3F,青色山脈,30000
,2017,1,21,18,1918/1/6,1,3F,喜羊羊,30000
,2017,6,22,430,1918/1/6,壓克力,25x25cm,珍珠,12000
,2017,6,23,430,1918/1/6,壓克力,25x25cm,行進曲,12000
,2017,6,24,430,1918/1/6,壓克力,30x30cm,Jump,18000
,2015,5,25,358,1918/1/6,2,18x26cm,向日葵,20000
,2017,5,26,358,1918/1/6,2,20x19cm,瓶花,20000
,2016,6,28,37,1918/1/6,絲網版,18x14cm,壽Ed.80,17500
,1991,6,29,37,1918/1/6,絲網版,26x18cm,乾杯Ed.50,25000
,1990,6,30,37,1918/1/6,絲網紙凹,15x21cm,庭園A Ed.38,22000
,1990,6,31,37,1918/1/6,絲網紙凹,15x21cm,庭園B Ed.38,22000
,1989,6,32,37,1918/1/6,絲網版,19x26cm,午茶 Ed.50,25000
,1984,6,33,37,1918/1/6,絲網版,10x14cm,交談 A.P,15000
,1969,6,34,37,1918/1/6,蝕刻金屬,16x22cm,廟 Ed.250,16000
,1989,6,35,37,1918/1/6,絲網版,16x10cm,大好時光 Ed.75,15000
,早期,6,36,37,1918/1/6,絲網金屬,10x10cm,雙花 Ed.25,18000
,1986,6,37,37,1918/1/6,蝕刻金屬,15x26cm,布魯克林的清晨 Ed.20,30000
,2017,6,45,439,1918/1/6,陶瓷水泥,29x19x6,縫隙手札-年夜,8000
,2017,6,46,439,1918/1/6,陶瓷水泥,31x21x6,縫隙手札-溫室播種者,8000
,2017,6,47,439,1918/1/6,陶瓷水泥,32x21x5,縫隙手札-行,8000
,2017,6,48,439,1918/1/6,陶瓷水泥,31x21x8,縫隙手札-迎風,8000
,1995,5,49,307,1918/1/6,1,4F,海鮮,180000
,1996,5,50,307,1918/1/6,1,4F,紅柿,180000
,1992,5,51,307,1918/1/6,1,1F,紅魚,50000
,1995,1,52,307,1918/1/6,1,3F,海景,135000
,1987,1,53,307,1918/1/6,1,4F,海灣,180000
,1970,1,56,206,1918/1/6,2,23x31cm,海邊夕陽,36000
,1993,5,61,188,1918/1/6,1,1F,魚,40000
,1993,5,62,188,1918/1/6,1,2F,三朵花,50000
,1992,4,63,188,1918/1/6,1,3F,半身少女,60000
,1993,4,64,188,1918/1/6,1,1F,臥,40000
,1989,5,65,188,1918/1/6,1,4F,瓶花,80000
,2018,6,67,437,1918/1/6,複合媒材,23.48.25,超越真實的假山水,40000
,2016,6,3,274,1918/5/12,複合畫布,76x100,義路禮門,800000
,2016,6,4,274,1918/5/12,複合畫布,76x100,台南武廟,800000
,2015,6,5,274,1918/5/12,複合畫布,90x122,全台首學,1100000
,2012,6,6,274,1918/5/12,複合畫布,86x132,九份海景,1120000
,2012,6,7,274,1918/5/12,複合畫布,103x79,九份老街,800000
,1992,6,8,274,1918/5/12,複合畫布,124x81,心香,1000000
,2014,6,9,274,1918/5/12,不鏽鋼,32x36x11,曼波3/8,300000
,2013,6,10,274,1918/5/12,4,26x10x8,圓融5/8,250000
,,6,12,9,1918/5/12,壓克力紙,176x96cm,八鸚鵡,1900000
,,6,13,9,1918/5/12,墨.楮紙,46x62cm,春眠不覺曉,900000
,1971,6,14,9,1918/5/12,1,42x53cm,黎明Dawn,900000
,2004,1,9,239,1919/1/5,複合.紙,17x12cm,繽紛101(一),7000
